Lab,Latitude,Longitude
"Department of Language Science and Technology, Universität des Saarlandes, Germany",49.255122,7.040951400000001
"Department of Language and Linguistic Science, University of York, York, UK",53.947788,-1.0530235
"Department of Linguistics Cognitive Science, University of Delaware, USA",39.6827946,-75.74821109999999
"Department of Linguistics and English Language, Lancaster University, UK",54.0103942,-2.7877294
"Department of Linguistics and Translation, City University of Hong Kong",22.3360318,114.1727945
"Department of Linguistics, Northwestern University, Evanston, IL, USA",42.0540071,-87.67775110000001
"Department of Linguistics, Northwestern University, United States",42.0564594,-87.67526699999999
"Department of Linguistics, University of Florida",29.6493292,-82.3439174
"Department of Linguistics, University of Georgia, Athens GA USA",33.9554802,-83.3760499
"Department of Linguistics, University of Pennsylvania, USA",39.9522188,-75.1932137
"Department of Mathematics, School of Science, University of Science and Technology, Liaoning, Anshan, China",41.104565,123.058208
"Department of Medical Informatics, School of Medicine, Oregon Health & Science University, Portland, Oregon, USA",43.8041334,-120.5542012
"Department of Neonatology, University of Zurich, Switzerland",47.3791564,8.550496599999999
"Department of Neurology, Cardinal Tien Hospital, Taipei, Taiwan",25.1207014,121.5200718
"Department of Neurology, Dell Medical School, The University of Texas at Austin, USA",30.2850284,-97.7335226
"Department of Neurology, Massachusetts General Hospital, Harvard Medical School, USA",42.3356451,-71.104215
"Department of Neurology, Mayo Clinic (Rochester), USA",44.0121221,-92.4801989
"Department of Neurology, Nagoya University Graduate School of Medicine",35.18145060000001,136.9065571
"Department of Neurosurgery, Nagoya University Graduate School of Medicine",35.18145060000001,136.9065571
"Department of Otolaryngology-Head and Neck Surgery, Weill Cornell Medicine, New York, New York, USA",40.8413476,-73.9423408
"Department of Otorhinolaryngology, Ludwig-Maximilians University, Munich, Germany",48.1509185,11.5798609
"Department of Physiological Sciences, University of Florida, Gainesville, Florida, USA",29.6401528,-82.3457377
"Department of Psychology, The Chinese University of Hong Kong",22.419625,114.2067606
"Department of Psychology, University of Tuebingen, Germany",48.5216364,9.0576448
"Department of Psychology,University of the Chinese Academy of Sciences;",40.408141,116.682386
"Department of Radiology and Biomedical Imaging, Yale University, New Haven, CT, USA",41.3818871,-72.88072439999999
"Department of Rehabilitation Medicine, The Eighth Affiliated Hospital of Sun Yat-sen University,China",23.0951114,113.2989594
"Department of Signal Theory, Telematics and Communications, University of Granada, Spain",37.1824607,-3.601167599999999
"Department of Software and Computer Engineering, Ajou University, Gyeonggi-do, Korea",37.2820187,127.0463409
"Department of Special Education, Ludwigsburg University of Education, Germany",48.9095764,9.182865399999999
"Department of Speech, Language, and Hearing Sciences, The University of Texas at Austin, USA",30.2893484,-97.7407366
"Department of Speech, Music, and Hearing, KTH Royal Institute of Technology",59.348301,18.0748591
"Department of System Engineering and Engineering Management,The Chinese University of Hong Kong, HKSAR, China",22.3354913,114.1734417
"Department ofAutomation, Tsinghua University",39.9996674,116.3264439
"Dept. Signal Theory, Telematics and Communications and CITIC, Universidad de Granada, Spain",37.1824607,-3.601167599999999
"Dept. Signal Theory, Telematics and Communications and CITIC, University of Granada, Spain",37.1824607,-3.601167599999999
"Dept. of Applied Mathematics and Statistics, The Johns Hopkins University, Baltimore, USA",39.3250626,-76.6229075
Dept. of Electrical Engineering and,19.1319889,72.9164874
"Dept. of Electrical Engineering and Information Technology, University of Naples Federico II, Italy",40.8517983,14.26812
"Dept. of Electrical Engineering, POSTECH, Korea",35.907757,127.766922
"Dept. of Electrical and Computer Engineering, The Johns Hopkins University, Baltimore, USA",39.3299013,-76.6205177
"Dept. of Electrical and Computer Engineering, University of California, Los Angeles, U.S.A",34.0699182,-118.4438495
"Dept. of Electrical and Electronic Eng., Yonsei University, Seoul, South Korea",37.561944,126.9356224
"Dept. of Electrical and Electronic Engineering, The Hong Kong Polytechnic University",22.3045633,114.1795767
"Dept. of Electrical and Electronic Engineering, The Hong Kong Polytechnic UniversityHong Kong SAR",22.3045633,114.1795767
"Dept. of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong, China",22.2830891,114.1365621
"Dept. of Electrical and Electronic Engineering,The Hong Kong Polytechnic University, Hong Kong SAR, China",22.3045633,114.1795767
"Dept. of Electrical and Electronic Engr., Hong Kong Polytechnic University, Hong Kong SAR",22.3045633,114.1795767
"Dept. of Humanities, University of Naples Federico II, Italy",41.87194,12.56738
"Dept. of Intelligence and Information, AIIS, Seoul National University, Republic of Korea",37.4648267,126.9571988
"Dept. of Telecommunications and Media Informatics, Budapest University of Technology andEconomics;",47.4813261,19.0554834
"Dexian, USA",38.7945952,-106.5348379
"Digital Trust Centre, Nanyang Technological University, Singapore",1.3483099,103.6831347
"Dipartimento di Oncologia, Università degli Studi di Torino, Turin, Italy",45.079325,7.689696000000001
"District Hospital Augsburg, Germany",48.3705449,10.89779
"Division of Biostatistics, Hospital for Sick Children, Toronto, Ontario, Canada",43.6576007,-79.38650109999999
"Division of Emerging Interdisciplinary Areas,Hong Kong University of Science and Technology,Hong Kong, China",22.3374847,114.2633989
"Division of Phoniatrics, Medical University of Graz, Austria",47.0802245,15.4696291
"Division of Speech and Hearing Sciences, University of Hong Kong, China",22.3193039,114.1693611
"Dolby Laboratories, CA, USA",36.778261,-119.4179324
"Du Xiaoman Financial, China",40.04173,116.30693
"Duke Kunshan University, China",31.415978,120.9014167
"ENS, PSL Research University, EHESS, CNRS, France",48.8546485,2.337593
"ENSC, Bordeaux INP, France",44.8062267,-0.5975148
"ENSTA Paris, IP Paris, France",48.8575475,2.3513765
"ENT Dep. Univ. Hospital of Bordeaux (UHB), France",44.8416106,-0.5810938000000001
"EPFL, École polytechnique fédérale de Lausanne, Switzerland.",46.5190557,6.5667576
"EPITA Research Laboratory (LRE), France",48.81566540000001,2.3628171
ETH Zurich,47.37638889999999,8.547628
"EZAI, Taiwan",23.69781,120.960515
"East China University of Science and Technology, China",35.86166,104.195397
"Edinburgh Napier University, UK",55.93615149999999,-3.2286436
"Educational Physiology Laboratory, Graduate School of Education, The University of Tokyo, Japan",35.71093690000001,139.7609817
"Educational Physiology Laboratory, Graduate School of Education, University of Tokyo, Japan",35.6764225,139.650027
Eindhoven University of Technology,51.4479751,5.4858765
"Electrical Engineering Department, Indian Institute of Science (IISc), Bangalore-, India",13.0170646,77.5658741
"Electrical Engineering, Indian Institute of Science (IISc), Bangalore-, India",13.0170646,77.5658741
"Electrical Engineering, Indian Instituteof Science, India",13.0170646,77.5658741
"Electrical Engineering, National Taiwan University, Taiwan",25.0187728,121.5415509
"Electrical and Computer Engineering, Johns Hopkins University, Baltimore, MD, USA",39.3299013,-76.6205177
"Electronics and Telecommunications Research Institute, Republic of Korea",36.3814132,127.3676214
"Electronics and Telecommunications Research Institute, South Korea",36.3814132,127.3676214
"ElevenLabs Inc., USA",38.7945952,-106.5348379
"Enedis, Marseille, France",43.3025742,5.369074299999999
"Englander Institute for Precision Medicine, Weill Cornell Medicine, New York, New York, USA",40.7649151,-73.954897
"English Department, University of Tübingen, Germany",48.5252713,9.060423499999999
"Experimental Otorhinolaryngology (ExpORL), Department of Neurosciences, KU Leuven",50.87809710000001,4.699705300000001
"FPT Software AI Center, Vietnam",14.058324,108.277199
"Faculty / Graduate School of Systems Engineering, Wakayama University, Japan",34.2655619,135.1516463
"Faculty of Computer Science, Dalhousie University, Calgary, Manitoba Canada",53.7608608,-98.81387629999999
"Faculty of Education - Free University of Bozen, Italy",46.4984534,11.3507102
"Faculty of Electrical and Computer Engineering,Technion – Israel Institute of Technology, Israel",32.7767783,35.0231271
"Faculty of Health Sciences, Simon-Fraser University, Vancouver, British Columbia, Canada",49.28458939999999,-123.11146
"Faculty of Information Engineering and Automation, Kunming University of Science andTechnology, China",24.8796599,102.83322
"Faculty of Information Technology, Brno University of Technology, Brno, Czech Republic",49.2268542,16.5969078
"Faculty of Psychology and Educational Sciences, University of Geneva, Switzerland",46.199444,6.1451157
"Faculty of Science and Engineering, Waseda university, Tokyo, Japan",35.7057285,139.7084745
"Fanvil Link Technology Co., Ltd, Shenzhen, China",22.5428599,114.05956
"Feng-Chia University Artificial Intelligence Research Center, Taichung",24.1790656,120.6467138
"FluentaAI, Wilmington, USA",39.744655,-75.5483909
"Fonds Wetenschappelijk Onderzoek - Vlaanderen, Belgium",51.0950244,4.4477809
"Fraunhofer IIS, Erlangen, Germany.",49.5474401,11.0199147
"Fraunhofer Institute for Integrated Circuits IIS, Erlangen, Germany",49.5474401,11.0199147
"French Digital Communication Regulatory Authority (ARCOM), Paris, France",48.8575475,2.3513765
"French National Institute of Audiovisual (INA), Paris, France",48.8575475,2.3513765
"French National Institute of Audiovisual (INA), Paris, France.",48.8575475,2.3513765
"Friedrich Miescher Institute for Biomedical Research, Switzerland",47.5758668,7.5783463
"Friedrich-Alexander-Universität Erlangen-Nürnberg, Pattern Recognition Lab, Erlangen, Germany",49.5979117,11.0045437
"Friedrich-Schiller-University, Jena",50.92943289999999,11.5896642
"Fudan University, China",31.2974197,121.5036178
"Fundación Vicomtech, Basque Research and Technology Alliance (BRTA), San Sebasti´an, Spain",43.2502034,-2.390638
"GGSIPU New Delhi, India",28.5946224,77.0214058
"GGSIPU, New Delhi, India",28.5946224,77.0214058
"GIPSA-Lab, Univ. Grenoble-Alpes, CNRS, Grenoble INP, France",45.193469,5.7661701
"GITA Lab, Faculty of Engineering. Universidad de Antioquia, Medellín, Colombia",6.2677479,-75.5688416
"GITA Lab. University of Antioquia, Medellín, Colombia.",6.2677479,-75.5688416
"GLAM, Department of Computing, Imperial College London, UK",51.498947,-0.1791185
"GN Audio, Denmark",56.26392,9.501785
"GTM research group, AtlanTTic Research Center, University of Vigo, Vigo, Spain",42.24059889999999,-8.7207268
"George Mason University, USA",38.8314094,-77.31115299999999
"Georgia Institute ofTechnology, USA",33.7783046,-84.3991657
"German Center for Mental Health, Munich, Germany",48.1351253,11.5819806
"Google DeepMind, Japan",36.204824,138.252924
"Google Inc., United States",38.7945952,-106.5348379
"Google LLC, Mountain View, CA, U.S.A.",37.3900264,-122.0812304
"Google LLC., USA",38.7945952,-106.5348379
"Google Research, Cambridge, MA, USA",42.3736158,-71.10973349999999
"Google, U.S.A",38.7945952,-106.5348379
"Government Engineering College Barton Hill, India",8.5048452,76.94073200000001
"Grad. School of Artificial Intelligence, POSTECH, Korea",35.907757,127.766922
"Graduate Institute of Communication Engineering, National Taiwan University, Taiwan",23.69781,120.960515
"Graduate Program of Multimedia Systems and Intelligent Computing,National Cheng Kung University, Tainan, Taiwan",22.998955,120.2171461
"Graduate School of AI, POSTECH, South Korea",36.0138857,129.3231836
"Graduate School of Artificial Intelligence, POSTECH, South Korea",35.907757,127.766922
"Graduate School of Engineering Science, Osaka University, Japan",34.8041262,135.455414
"Graduate School of Engineering, Kyoto University, Japan",35.0262444,135.7808218
"Graduate School of Engineering, The University of Tokyo, Tokyo, Japan",35.7710461,139.8633873
"Graduate School of Human Sciences, Waseda university, Saitama, Japan",35.8616486,139.6454782
"Graduate School of Informatics, Kyoto University, Sakyo-ku,Kyoto, Japan",35.0262444,135.7808218
"Guangdong OPPO Mobile Telecommunications Corp., China.",23.1317099,113.26627
"Guangdong Provincial Key Laboratory of Intelligent Information Processing, College ofElectronics and Information Engineering, Shenzhen University, Shenzhen, , China",22.53306,113.932813
"Guangdong Provincial Key Laboratory of Intelligent Information Processing, Shenzhen KeyLaboratory of Media Security, Shenzhen University, China.",22.53306,113.932813
